,User Id,Comment Id,Comment Text,Publish Date
197,2311270471,18403127218013109,Happy New Year! Great photos,"1/5/2024, 8:09:52 PM"
198,35191818747,18003467000080336,@krownkae you don’t know who he is but know who he’s married to?,"1/1/2024, 7:38:20 PM"
199,4247401847,18076339078437288,who??,"1/1/2024, 8:00:24 PM"
200,1608139107,17986830860356035,@amiyahrobinsonn Simone don’t even know you and they been chilln happy in marriage whole time yall woman are bitter af and weird hating on a woman who Picked hers.,"1/10/2024, 7:41:22 PM"
201,3064711410,17852697030103687,@intuition2688 first of all lil bro I wasn’t talking to u .  Second of all I’m not bitter he’s just a garbage husband for talkinh abt his wife like that I would never marry non the less date a man like that gtf outta here wit dat bs,"1/10/2024, 9:32:52 PM"
202,1608139107,17916450566780258,@amiyahrobinsonn pipe down jit,"1/10/2024, 10:56:58 PM"
203,954927905,18022594957785893,@afchikz & why is that your concern what races are your ex’s,"1/11/2024, 2:22:42 PM"
204,954927905,18024016489765280,"@k4rulaa & your ass is on his page for what , do you play football you ditzy broad . All that material shit and you don’t have a husband go find one in your tax bracket so you can stfu and stay out of married folks business .","1/11/2024, 2:24:47 PM"
205,954927905,17849252253130018,@amiyahrobinsonn girl you can’t even get a husband please STFU. All you get is pumped and dumped .,"1/11/2024, 2:25:53 PM"
206,954927905,18017723576052011,@adamaronebk EXACTLY,"1/11/2024, 2:26:43 PM"
207,954927905,17961794294687388,PREACHHHH!,"1/11/2024, 2:27:11 PM"
208,954927905,18015837923309110,@jmusitelli11 factss,"1/11/2024, 2:27:28 PM"
209,954927905,17996481095455189,@ohhoney.no so ? NFL fans don’t know your bum ass either,"1/11/2024, 2:29:06 PM"
210,954927905,17950016240742146,@tornsolace FACTS.,"1/11/2024, 2:29:23 PM"
211,954927905,17991691547309152,@cami.arabell0618 they married and unhappy or baby mommas and bitter . REAL happily married women like Serena and Ciara mind their business unlike those broads on TikTok.,"1/11/2024, 2:30:15 PM"
212,954927905,17992015088593235,"@corijaiden that’s all you will ever get, you will NEVER be a wife but you always be pumped and dumped. PLEASE STFU on married folks and their business Cori .","1/11/2024, 2:32:02 PM"
213,954927905,17983992761413088,@andresmiththe1 EXACTLY,"1/11/2024, 2:32:20 PM"
214,44840390083,18289816693156448,@sincerelysandrina ou sis you ate me up 😭,"1/11/2024, 2:39:35 PM"
215,4554352954,18211332457278030,Lot of y'all dique  riding this guy when if he was married to you he'd belittle your accomplishments in favor of his ego....errr mediocre accomplishments.,"1/11/2024, 2:44:23 PM"
