,User Id,Comment Id,Comment Text,Publish Date
132,11227842272,18017718538974203,He ain’t shit love💕,"12/26/2023, 1:58:42 AM"
133,468145423,18009027371505640,Praise for what??? They married. He's not her fan!,"12/26/2023, 2:15:04 AM"
134,178416834,17914700786849319,"He might be dreamy, but Simone don’t forget you are the sun! 🌞","12/26/2023, 2:49:20 AM"
135,308063524,18006231644189776,🏆🏆🏆,"12/26/2023, 4:07:06 AM"
136,6301368528,17856015201079094,@isha_jharv delusional that is what he said nothing wrong,"12/26/2023, 5:51:14 AM"
137,189974279,18033715783666557,@queen_miaa99 PLEASE,"12/26/2023, 6:22:42 AM"
138,1643401285,17994707417231674,Omg it’s Simone biles husband,"12/25/2023, 2:01:47 PM"
139,2246663583,18005961191238371,"@dee_144k You know no other way but to leymt bw, ww, hw, aw down. You FAIL COLLECTIVELY and NON COLLECTIVELY","12/25/2023, 2:43:47 PM"
140,2246663583,17937255497781701,"@dee_144k I pray you have a passport. You are a GERM. If you need funds to get one, I will help you.","12/25/2023, 2:45:09 PM"
141,2246663583,17894727023944839,@fightforyou25 He was still unheard on as many football players are. Is he a quarterback or a running back? NOPE... Everyone else is just an unknown football player. FOH,"12/25/2023, 2:47:23 PM"
142,535218275,17938959587772221,@sheryl.speaks they obviously care what the public think that’s why they put up this post 😂,"12/25/2023, 2:53:39 PM"
143,1308542809,18404970415007569,"Somone, do you actually realise that you are THEE Somone Biles?! That man should praise his ancestors every day for having the privilege of being called your husband.","12/25/2023, 2:58:27 PM"
144,15345497,17999736074143941,Hi Barbie! He’s literally just Ken.,"12/25/2023, 3:13:30 PM"
145,14579891,18006944045485235,Hi Simone and Mr Simone cause I don’t know your name and don’t care to know it.,"12/25/2023, 3:33:31 PM"
146,4101092976,18031754560689122,Plz put this boy in his place come on sis 😂😭,"12/25/2023, 3:36:11 PM"
147,174663467,17923257884819955,"I hope he misspoke and never intended to embarrass you. I’m sure he loves you. But if he does, and you’re confident in that, stop with all the post trying to prove it to us.","12/25/2023, 3:37:35 PM"
148,1009966084,18008829164284055,"I recognize the Olympic medal winning gymnast in this photo,who's the guy?  Waiter?😂","12/25/2023, 3:56:18 PM"
149,1760242363,18075916459438966,And that’s on Jonathan Owen’s WIFE 😍😍😍,"12/25/2023, 4:20:07 PM"
150,2931912188,18250218037227279,This ratio is crazy 😂,"12/25/2023, 4:44:12 PM"
151,6052517182,18014549255072148,"If you really want to see this man's chracter, watch the entire interview. You'll see someone who is humble, resilient, smart, and reflective. He also praises Simone. Those comments were really light-hearted banter between ""the guys"" and were taken out of context. Unfortunately, the editors of that podcast took that snippet and used it for promo purposes. I hope that all this negative energy and hate toward her husband, for no good reason, doesn't bring back her mental health issues. Ya'll so busy trying to reduce him, not realizing you're hurting her.","12/25/2023, 6:42:33 AM"
152,19078470,18021384145932780,THAT PART! Was looking for this comment!,"12/25/2023, 8:09:52 AM"
153,47143929,17868722883042475,Anyone else wondering who is that guy with Simone? 😆 Simone hands-down the best Olympian North America has ever seen.,"12/25/2023, 8:29:54 AM"
154,176233193,18093819283383625,Don’t ever diminish your light for him to shine 🤦🏾‍♀️,"12/25/2023, 9:05:37 AM"
